Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2025-04-21,39.16945266723633,87.37789916992188,38.701786041259766,45.1868896484375,121.20075225830078,93.5223388671875,79.35201263427734,38.53639602661133,37.172637939453125,130.7825927734375,89.6972885131836
2025-04-22,40.08563995361328,89.65697479248047,39.686763763427734,46.68156433105469,123.3182373046875,95.80216217041016,80.47737121582031,39.324440002441406,38.18603515625,133.23899841308594,92.53559875488281
2025-04-23,40.1348991394043,91.09378051757812,39.61362075805664,47.23588562011719,124.86181640625,98.57974243164062,80.01744079589844,39.37308883666992,38.34759521484375,133.8999786376953,94.60343170166016
2025-04-24,41.001827239990234,92.91703796386719,40.24751663208008,47.7605094909668,127.66203308105469,102.25831604003906,79.31288146972656,39.48983383178711,38.406341552734375,135.53758239746094,96.48734283447266
2025-04-25,40.69643020629883,93.50167846679688,40.17437744140625,47.532840728759766,127.65213012695312,103.77156066894531,79.10737609863281,39.431461334228516,38.28884506225586,136.18869018554688,98.2221450805664
2025-04-28,40.77031707763672,93.85841369628906,40.457191467285156,47.68131637573242,128.07760620117188,103.60232543945312,78.84315490722656,39.674686431884766,38.52383804321289,136.7312774658203,98.2569351196289
2025-04-29,41.11018753051758,94.5421371459961,40.34016418457031,48.176246643066406,128.9087677001953,104.08516693115234,79.49879455566406,39.9957389831543,38.822471618652344,137.402099609375,98.95284271240234
2025-04-30,41.321998596191406,94.57185363769531,39.25278854370117,48.26533126831055,129.83888244628906,104.51823425292969,80.07615661621094,40.18059158325195,38.62664794921875,138.57606506347656,98.05313110351562
2025-05-01,41.13974380493164,95.05740356445312,39.399070739746094,48.255435943603516,130.81845092773438,106.05138397216797,79.38137817382812,40.29733657836914,38.73924255371094,134.79769897460938,98.5949478149414
2025-05-02,41.83427429199219,96.53385162353516,39.97445297241211,49.25518798828125,133.16351318359375,107.82347106933594,79.81194305419922,40.793514251708984,39.04277801513672,136.66221618652344,100.12593078613281
2025-05-05,41.523956298828125,96.76175689697266,39.25278854370117,48.93843460083008,133.23275756835938,107.25102996826172,79.74344635009766,40.744873046875,38.94485855102539,136.2774658203125,99.06219482421875
2025-05-06,41.22348403930664,96.74192810058594,39.26253890991211,48.66127395629883,132.065185546875,106.3600082397461,79.6064453125,40.462730407714844,39.419734954833984,132.51885986328125,98.19728088378906
2025-05-07,40.99690246582031,96.56356811523438,39.27716827392578,48.948333740234375,132.73802185058594,107.42524719238281,79.73365783691406,40.43354797363281,39.53234100341797,133.5349578857422,98.96278381347656
2025-05-08,41.54365921020508,96.79147338867188,39.79404067993164,49.35417175292969,134.5685577392578,108.4506607055664,79.63578796386719,40.23896789550781,39.21411895751953,132.33140563964844,100.13090515136719
2025-05-09,41.65201950073242,96.29603576660156,40.193878173828125,49.35417175292969,134.6774139404297,108.31626892089844,79.1758804321289,40.4821891784668,39.282657623291016,130.8910675048828,100.61308288574219
2025-05-12,42.61746597290039,98.29765319824219,41.24224853515625,50.35392761230469,138.8233184814453,113.34381103515625,79.29329681396484,40.5211067199707,39.047672271728516,134.1268768310547,105.61365509033203
2025-05-13,42.40565490722656,99.25882720947266,41.82250213623047,50.561798095703125,139.79298400878906,115.79287719726562,78.22666931152344,39.97628402709961,38.99382019042969,130.0919952392578,107.01043701171875
2025-05-14,42.01652908325195,99.77410888671875,41.568946838378906,50.4232177734375,139.12013244628906,116.54452514648438,77.80587768554688,39.635772705078125,38.822471618652344,127.0338134765625,107.42301177978516
2025-05-15,42.445068359375,100.17046356201172,41.74448776245117,50.759769439697266,140.66372680664062,116.70380401611328,79.40094757080078,40.36544418334961,39.64983367919922,128.70103454589844,107.18441009521484
2025-05-16,42.87853240966797,100.85418701171875,41.68109893798828,51.066627502441406,142.2666778564453,116.92283630371094,80.3110122680664,40.871341705322266,40.23241424560547,131.29556274414062,108.19844818115234
2025-05-19,42.98689651489258,100.9532699584961,41.13985061645508,51.096317291259766,142.7515106201172,116.75358581542969,80.54586791992188,40.95890808105469,40.40376281738281,132.5583038330078,107.94493865966797
2025-05-20,42.91301345825195,100.70555114746094,40.7595100402832,50.81916046142578,142.23699951171875,116.31553649902344,80.82965850830078,40.744873046875,40.52125930786133,132.8838348388672,107.38323974609375
2025-05-21,42.34162521362305,99.95246887207031,40.00859069824219,49.77981185913086,139.8325653076172,114.13030242919922,79.89022827148438,39.66495895385742,39.78201675415039,129.80592346191406,105.20604705810547
2025-05-22,42.29729461669922,99.7344741821289,39.85255432128906,49.72041702270508,139.80287170410156,114.16017150878906,79.5575180053711,39.528751373291016,39.21411895751953,128.78981018066406,105.65838623046875
2025-05-23,42.213558197021484,99.27865600585938,39.97932815551758,49.5422477722168,139.3477325439453,112.90078735351562,79.85108947753906,39.53847885131836,39.684104919433594,128.58262634277344,104.70896911621094
2025-05-27,42.952415466308594,100.8938217163086,40.32553482055664,50.4133186340332,141.80162048339844,115.58380889892578,80.5752182006836,40.1903190612793,39.98273849487305,130.3780975341797,107.80078887939453
2025-05-28,42.36625671386719,100.87400817871094,39.813541412353516,50.0767707824707,141.09910583496094,115.10594940185547,80.0272216796875,40.1903190612793,39.42463302612305,129.70726013183594,106.81160736083984
2025-05-29,42.52388381958008,100.06147003173828,40.11098861694336,50.334129333496094,141.22772216796875,115.30007934570312,80.35015869140625,40.56001663208008,39.698787689208984,130.57540893554688,106.85633850097656
2025-05-30,42.52880096435547,100.47764587402344,39.75502395629883,50.443016052246094,141.31678771972656,114.94168090820312,81.05472564697266,40.598934173583984,40.10512924194336,130.85162353515625,106.27476501464844
2025-06-02,42.7800178527832,100.97309875488281,40.27677536010742,50.46281051635742,141.138671875,115.95714569091797,81.10365295410156,40.657310485839844,40.23241424560547,130.93055725097656,106.52330780029297
2025-06-03,43.218406677246094,100.68573760986328,40.754638671875,50.561798095703125,142.22711181640625,117.69935607910156,81.0253677368164,40.51137924194336,40.34012222290039,131.23635864257812,107.08997344970703
2025-06-04,43.38095474243164,101.32982635498047,39.95982360839844,50.274742126464844,142.30625915527344,117.87358856201172,80.45779418945312,40.63785171508789,39.63514709472656,131.4928436279297,106.80663299560547
2025-06-05,43.12481689453125,101.46855163574219,39.92081832885742,50.136165618896484,142.2073211669922,117.54007720947266,79.68472290039062,40.62812042236328,39.57150650024414,131.31527709960938,104.11248016357422
2025-06-06,43.23810958862305,102.76663208007812,40.67173767089844,50.759769439697266,143.40457153320312,118.65011596679688,79.93916320800781,40.744873046875,39.74774932861328,132.56817626953125,105.46453094482422
2025-06-09,43.52873229980469,102.46936798095703,40.749759674072266,50.482608795166016,143.2759552001953,119.23251342773438,79.83151245117188,40.72541427612305,39.4931755065918,132.34127807617188,106.30955505371094
2025-06-10,43.79964065551758,103.76744079589844,41.47629928588867,50.54199981689453,142.65257263183594,119.8995361328125,80.00765991210938,41.08538055419922,39.5861930847168,133.85061645507812,107.58206939697266
2025-06-11,43.366180419921875,103.52962493896484,42.07606506347656,50.482608795166016,142.72183227539062,119.63571166992188,79.73365783691406,40.86161804199219,39.61066818237305,133.91969299316406,106.73207092285156
2025-06-12,43.548431396484375,102.68736267089844,42.222347259521484,50.482608795166016,142.3458251953125,120.74576568603516,80.203369140625,41.08538055419922,40.0904426574707,134.96539306640625,106.23002624511719
2025-06-13,43.041080474853516,101.64691162109375,42.958641052246094,49.45315933227539,141.14857482910156,119.05331420898438,79.22480010986328,40.754600524902344,39.860347747802734,134.29457092285156,105.25078582763672
2025-06-16,43.40558624267578,103.39089965820312,42.83185958862305,50.01737594604492,142.11825561523438,120.97970581054688,79.4792251586914,40.793514251708984,39.664520263671875,133.88023376464844,106.38411712646484
2025-06-17,42.98197555541992,102.4792709350586,43.23170471191406,49.73031997680664,141.04962158203125,120.12353515625,78.80401611328125,40.62812042236328,39.33651351928711,131.67044067382812,104.54991912841797
2025-06-18,42.858829498291016,102.52881622314453,42.94888687133789,49.71052169799805,140.7132110595703,120.26789093017578,78.70616149902344,40.705955505371094,39.4393196105957,131.44354248046875,104.59961700439453
2025-06-20,42.568206787109375,101.90454864501953,43.38774108886719,49.84910202026367,140.8715057373047,119.73526763916016,79.28350830078125,40.69622802734375,39.547027587890625,130.81216430664062,104.72388458251953
2025-06-23,43.04249954223633,103.19485473632812,42.29053497314453,50.476837158203125,142.77906799316406,121.10044860839844,80.20179748535156,41.2901496887207,40.04836654663086,131.00050354003906,106.79959869384766
2025-06-24,43.39896011352539,104.52589416503906,41.73997116088867,51.23170471191406,143.97006225585938,123.27435302734375,80.13282775878906,41.486488342285156,40.22090530395508,132.6062774658203,107.39237976074219
2025-06-25,42.98308563232422,104.50602722167969,41.558082580566406,51.06285095214844,142.69967651367188,124.32640075683594,79.05886840820312,40.475341796875,39.68357849121094,132.72523498535156,106.12712860107422
2025-06-26,43.45836639404297,105.71786499023438,42.15289306640625,51.440284729003906,144.24795532226562,125.18399810791016,78.98989868164062,40.2201042175293,40.01386260986328,133.0424346923828,107.10346221923828
2025-06-27,43.51282501220703,106.9594955444336,41.93168258666992,51.589271545410156,145.6870574951172,125.03441619873047,79.36431121826172,40.36735534667969,40.09273910522461,132.75497436523438,108.88677978515625
2025-06-30,43.47321701049805,107.8038101196289,41.6908073425293,52.01636505126953,146.4115753173828,126.26097106933594,79.77812194824219,40.661865234375,40.25541687011719,133.607421875,108.2591323852539
2025-07-01,44.5970573425293,107.0389633178711,42.01033401489258,52.304412841796875,146.89788818359375,125.1341323852539,80.77325439453125,40.93674087524414,40.3934440612793,135.51058959960938,108.72239685058594
2025-07-02,45.265419006347656,106.73103332519531,42.73295974731445,52.264678955078125,147.04676818847656,126.45542907714844,81.00972747802734,41.01527404785156,40.04344177246094,134.17242431640625,109.59412384033203
2025-07-03,45.2357177734375,107.31708526611328,42.7821159362793,52.83082962036133,148.2972869873047,128.12075805664062,80.9703140258789,41.034912109375,40.34414291381836,134.31118774414062,110.19188690185547
2025-07-07,44.80004119873047,106.28404235839844,42.36919021606445,52.32427215576172,147.7812042236328,127.1036148071289,80.9013442993164,40.720767974853516,40.42795181274414,133.1811981201172,108.7921371459961
2025-07-08,45.166404724121094,106.06551361083984,43.50965118408203,51.857444763183594,147.74151611328125,127.78670501708984,80.15253448486328,40.661865234375,39.99907302856445,133.78585815429688,108.42351531982422
2025-07-09,45.438697814941406,106.34364318847656,43.28843688964844,52.046165466308594,148.773681640625,128.55453491210938,79.63033294677734,40.642234802246094,40.37372589111328,134.30128479003906,109.06610107421875
2025-07-10,45.6812858581543,105.98605346679688,43.6177978515625,52.35407257080078,149.60739135742188,128.1307373046875,79.91606140136719,40.848388671875,40.704010009765625,135.12400817871094,110.2715835571289
2025-07-11,45.30997848510742,105.30067443847656,43.814430236816406,51.80778503417969,149.07144165039062,127.56731414794922,79.62047576904297,40.809120178222656,40.64485549926758,134.00390625,110.30147552490234
2025-07-14,45.0574836730957,106.33370971679688,43.33268737792969,52.195152282714844,149.87535095214844,127.46260070800781,79.68944549560547,41.08399200439453,40.807533264160156,133.84532165527344,110.7099380493164
2025-07-15,44.13167953491211,105.28079986572266,42.708377838134766,51.301231384277344,148.7538604736328,128.5944366455078,78.89137268066406,40.55388259887695,40.4180908203125,131.4366455078125,109.12588500976562
2025-07-16,44.25049591064453,105.5986557006836,42.339691162109375,51.65879821777344,149.2798614501953,128.99330139160156,79.16725158691406,40.99563980102539,40.437808990478516,133.07217407226562,109.32513427734375
